image_url,stories_id,media_id,story_title,story_url,media_name,media_url,publish_date,inlink_count,fb_count,partisan,parent,d_hash
"https://www.gannett-cdn.com/presto/2018/08/23/PNJM/4525649f-8c28-4381-a9a3-8e2cf2647f3f-Connell.jpeg?crop=4031,2268,x0,y150&width=3200&height=1680&fit=bounds",967889512,65,Westwood man wants to fly anti-abortion flag at Borough Hall,http://rssfeeds.northjersey.com/~/566741294/0/northjerseyhome~Westwood-man-wants-to-fly-antiabortion-flag-at-Borough-Hall/,"The Record - Hackensack,NJ ",http://www.northjersey.com/,2018-08-29 07:13:07,91,0,[],0,11
https://www.gannett-cdn.com/-mm-/c9ffe6b4046b36a239880010019a434a3f66fe89/c=0-1307-2796-2887/local/-/media/2017/06/15/Bergen/NorthJersey/636331153040185166-flag-8039.JPG?width=3200&height=1680&fit=crop,1279624153,65,Petition calls for Rutherford to cancel raising of LGBTQ pride flag,http://rssfeeds.northjersey.com/~/601835112/0/northjerseyhome~Petition-calls-for-Rutherford-to-cancel-raising-of-LGBTQ-pride-flag/,"The Record - Hackensack,NJ ",http://www.northjersey.com/,2019-05-10 15:02:38,91,0,[],0,12
https://www.gannett-cdn.com/-mm-/d8d0774057d19139d16e6ede624d76e89947662d/c=1-0-1365-767/local/-/media/2019/03/07/USATODAY/usatsports/247WallSt.com-247WS-532712-imageForEntry9-13.jpg?width=3200&height=1680&fit=crop,1284338933,28907,"Alabama abortion law: Lady Gaga, Pat Robertson, Reese Witherspoon, more share disapproval",http://rssfeeds.montgomeryadvertiser.com/~/602019748/0/montgomery/home~Alabama-abortion-law-Lady-Gaga-Pat-Robertson-Reese-Witherspoon-more-share-disapproval/,montgomeryadvertiser.com,http://www.montgomeryadvertiser.com#spider,2019-05-15 19:34:47,91,0,[],0,13
https://www.gannett-cdn.com/-mm-/c9ffe6b4046b36a239880010019a434a3f66fe89/c=0-1307-2796-2887/local/-/media/2017/06/15/Bergen/NorthJersey/636331153040185166-flag-8039.JPG?width=3200&height=1680&fit=crop,1281762411,29,Petition calls for New Jersey town to cancel LGBTQ pride flag raising,http://rssfeeds.indystar.com/~/601921572/0/indystar/todaystopstories~Petition-calls-for-New-Jersey-town-to-cancel-LGBTQ-pride-flag-raising/,The Indianapolis Star,http://www.indystar.com/apps/pbcs.dll/frontpage,2019-05-13 12:37:36,90,0,[3686],0,14
"https://www.gannett-cdn.com/presto/2019/04/18/PCIN/8ffd6705-4670-4f39-8003-5838ca3fb586-mike_dewine_signs_heartbeat_bill.jpg?crop=1023,571,x0,y0&width=3200&height=1680&fit=bounds",1283778854,26590,Lawsuit filed against Ohio&apos;s &apos;heartbeat&apos; abortion ban,http://rssfeeds.cincinnati.com/~/602001594/0/cincinnati-home~Lawsuit-filed-against-Ohioaposs-aposheartbeatapos-abortion-ban/,cincinnati.com,http://cincinnati.com,2019-05-15 11:25:41,90,0,[3689],0,15
https://www.gannett-cdn.com/-mm-/762862710a957d194192faa2f444b703a741a9c3/c=0-587-1794-1601/local/-/media/2018/07/09/USATODAY/USATODAY/636667276348806680-planned-parenthood-ohio-070918.jpg?width=3200&height=1680&fit=crop,1283907034,21,Ending Roe v. Wade wouldn&apos;t end abortion in America. This is what happens next,http://rssfeeds.freep.com/~/602001521/0/freep/home~Ending-Roe-v-Wade-wouldnapost-end-abortion-in-America-This-is-what-happens-next/,Detroit Free Press,http://www.freep.com/apps/pbcs.dll/frontpage,2019-05-15 11:30:33,90,0,[3687],0,16
"https://www.gannett-cdn.com/presto/2019/04/18/PCIN/8ffd6705-4670-4f39-8003-5838ca3fb586-mike_dewine_signs_heartbeat_bill.jpg?crop=1023,571,x0,y0&width=3200&height=1680&fit=bounds",1284139406,29,ACLU and Planned Parenthood challenge Ohio&apos;s &apos;heartbeat&apos; abortion ban in court,http://rssfeeds.indystar.com/~/602012626/0/indystar/todaystopstories~ACLU-and-Planned-Parenthood-challenge-Ohioaposs-aposheartbeatapos-abortion-ban-in-court/,The Indianapolis Star,http://www.indystar.com/apps/pbcs.dll/frontpage,2019-05-15 16:13:07,90,0,[3686],0,17
"https://www.gannett-cdn.com/presto/2019/04/17/PMOY/cfd077f0-291f-4384-b827-c7222413fe0a-protest08.jpg?crop=2015,1133,x186,y749&width=3200&height=1680&fit=bounds",1284751489,29,Rape victim who had illegal abortion at age 13 calls Alabama&apos;s law &apos;an abomination&apos;,http://rssfeeds.indystar.com/~/602037414/0/indystar/todaystopstories~Rape-victim-who-had-illegal-abortion-at-age-calls-Alabamaaposs-law-aposan-abominationapos/,The Indianapolis Star,http://www.indystar.com/apps/pbcs.dll/frontpage,2019-05-16 08:26:15,84,0,[3686],0,18
"https://www.gannett-cdn.com/authoring/2019/05/15/USAT/27592479-ce72-4e8c-8d2b-60454efd9083-AFP_abortion.JPG?crop=4484,2523,x0,y286&width=3200&height=1680&fit=bounds",1284918874,29,Missouri Senate passes bill to ban abortions at 8 weeks,http://rssfeeds.indystar.com/~/602034000/0/indystar/todaystopstories~Missouri-Senate-passes-bill-to-ban-abortions-at-weeks/,The Indianapolis Star,http://www.indystar.com/apps/pbcs.dll/frontpage,2019-05-16 11:33:41,84,0,[3686],0,19
"https://www.gannett-cdn.com/presto/2019/04/17/PMOY/cfd077f0-291f-4384-b827-c7222413fe0a-protest08.jpg?crop=2015,1133,x186,y749&width=3200&height=1680&fit=bounds",1284148078,28907,"She had an illegal abortion after being raped as a 13-year-old. To her, Alabama&apos;s abortion ban &apos;an abomination&apos;",http://rssfeeds.montgomeryadvertiser.com/~/602018794/0/montgomery/news~She-had-an-illegal-abortion-after-being-raped-as-a-yearold-To-her-Alabamaaposs-abortion-ban-aposan-abominationapos/,montgomeryadvertiser.com,http://www.montgomeryadvertiser.com#spider,2019-05-15 18:56:09,83,0,[],0,20
"https://www.gannett-cdn.com/authoring/2019/05/16/PSPR/2da320b6-4a98-4854-82c7-7d0e89ce72b1-AP19135783054104.jpg?crop=3160,1770,x0,y0&width=3200&height=1680&fit=bounds",1284846319,26563,Missouri Senate Republicans pass 8-week abortion ban,http://rssfeeds.news-leader.com/~/602043314/0/springfield/home~Missouri-Senate-Republicans-pass-week-abortion-ban/,blogs.news-leader.com,http://blogs.news-leader.com,2019-05-16 11:26:44,82,0,[],0,21
https://media.npr.org/assets/img/2019/01/28/gettyimages-707437391_wide-7d45cd821680b6fd1bdd22c554c4fada87f82341.jpg?s=1400,1230856150,1096,Controversial 'Abortion Reversal' Regimen Is Put To The Test,https://www.npr.org/sections/health-shots/2019/03/22/688783130/controversial-abortion-reversal-regimen-is-put-to-the-test?utm_medium=RSS&utm_campaign=news,NPR,http://www.npr.org/,2019-03-22 09:55:23,82,532,[3689],0,22
https://www.gannett-cdn.com/-mm-/514922ee78c25e2bb90a92cf29ab3e31e5542750/c=0-153-3000-1848/local/-/media/2016/04/20/Phoenix/Phoenix/635967699087564688-mifepristone.jpg?width=3200&height=1680&fit=crop,1282097933,26590,Ohio lawmakers want women to know about abortion &apos;reversal.&apos; But the method is unproven.,http://rssfeeds.cincinnati.com/~/601940882/0/cincinnati-home~Ohio-lawmakers-want-women-to-know-about-abortion-aposreversalapos-But-the-method-is-unproven/,cincinnati.com,http://cincinnati.com,2019-05-13 22:46:27,80,0,[3689],0,23
https://www.gannett-cdn.com/-mm-/514922ee78c25e2bb90a92cf29ab3e31e5542750/c=0-153-3000-1848/local/-/media/2016/04/20/Phoenix/Phoenix/635967699087564688-mifepristone.jpg?width=3200&height=1680&fit=crop,1282763387,36,"An abortion &apos;reversal&apos;? The method is unproved, but Ohio lawmakers want women to consider it",http://rssfeeds.jsonline.com/~/601957744/0/milwaukee/home~An-abortion-aposreversalapos-The-method-is-unproved-but-Ohio-lawmakers-want-women-to-consider-it/,Milwaukee Journal Sentinel ,http://www.jsonline.com/,2019-05-14 12:25:00,79,0,[3687],0,24
https://static01.nyt.com/images/2019/05/09/us/09ABORTION-1/09ABORTION-1-facebookJumbo.jpg,1283132514,1,Alabama Lawmakers Vote to Effectively Ban Abortion in the State,https://www.nytimes.com/2019/05/14/us/abortion-law-alabama.html?partner=rss&emc=rss,New York Times,http://nytimes.com,2019-05-14 22:08:48,78,58168,[3687],0,25
https://governor.alabama.gov/wp-content/uploads/2019/05/HB314-Signing-600x427.jpeg,1290240305,67616,Governor Ivey Issues Statement After Signing the Alabama Human Life Protection Act | Kay Ivey - Governor of Alabama,https://governor.alabama.gov/statements/governor-ivey-issues-statement-after-signing-the-alabama-human-life-protection-act/,governor.alabama.gov,http://governor.alabama.gov/#spider,2019-05-22 11:29:39.548088,77,720,[],0,26
https://cdn.cnn.com/cnnnext/dam/assets/190514220329-alabama-abortion-bill-debate-super-tease.jpg,1283129525,1095,"The bill is the most restrictive in the US to date, and it could punish doctors who perform abortions with life in prison",http://rss.cnn.com/~r/rss/cnn_topstories/~3/Qhz5ytTEbmk/index.html,CNN,http://www.cnn.com/,2019-05-14 22:16:00,76,17570,[3687],0,27
https://cdn.cnn.com/cnnnext/dam/assets/190515181630-kay-ivey-abortion-bill-0515-super-tease.jpg,1284097393,1095,Gov. Kay Ivey signed into law a bill that was passed with the aim of challenging the landmark Roe v. Wade decision that legalized abortion,http://rss.cnn.com/~r/rss/cnn_topstories/~3/RIxw9kMM1ek/index.html,CNN,http://www.cnn.com/,2019-05-15 18:25:50,60,35545,[3687],0,28
https://news.stlpublicradio.org/sites/kwmu/files/styles/medium/public/201905/051519_jr_schupparthur.jpg,1286212722,375846,Senate Votes To Substantially Limit Abortion In Missouri,https://news.stlpublicradio.org/post/senate-votes-substantially-limit-abortion-missouri,Big News Network.com - Paris News,http://www.bignewsnetwork.com/index.php/cat/fab36d240e1883d4/,2019-05-17 08:41:43,56,148,[],0,29
,,,,,,,,,,,,0
